season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system
11,4,The Situation,4,eliminated,9,3,14.0,30.0,0.4666666666666667,9,0.0782122905027933,9.0,True,Percent
11,1,Audrina Patridge,6,eliminated,7,3,19.0,30.0,0.6333333333333333,12,0.08370044052863436,5.5,False,Percent
11,2,Audrina Patridge,6,eliminated,7,3,23.0,30.0,0.7666666666666667,11,0.10407239819004527,2.0,False,Percent
11,3,Audrina Patridge,6,eliminated,7,3,26.0,30.0,0.8666666666666667,10,0.11764705882352941,1.0,False,Percent
11,4,Audrina Patridge,6,eliminated,7,3,23.0,30.0,0.7666666666666667,9,0.12849162011173185,3.0,False,Percent
11,5,Audrina Patridge,6,eliminated,7,3,23.0,30.0,0.7666666666666667,8,0.1263736263736264,5.0,False,Percent
11,6,Audrina Patridge,6,eliminated,7,3,31.9998,30.0,1.06666,7,0.15458892856159417,2.0,True,Percent
11,1,Bristol Palin,99,finalist,3,3,18.0,30.0,0.6,12,0.07929515418502203,7.5,False,Percent
11,2,Bristol Palin,99,finalist,3,3,22.0,30.0,0.7333333333333333,11,0.09954751131221719,3.5,False,Percent
11,3,Bristol Palin,99,finalist,3,3,19.0,30.0,0.6333333333333333,10,0.08597285067873302,9.0,False,Percent
11,4,Bristol Palin,99,finalist,3,3,16.0,30.0,0.5333333333333333,9,0.0893854748603352,8.0,False,Percent
11,5,Bristol Palin,99,finalist,3,3,18.0,30.0,0.6,8,0.0989010989010989,8.0,False,Percent
11,6,Bristol Palin,99,finalist,3,3,27.9998,30.0,0.9333266666666666,7,0.13526519171803963,6.0,False,Percent
11,7,Bristol Palin,99,finalist,3,4,32.5,40.0,0.8125,6,0.15587529976019185,6.0,False,Percent
11,8,Bristol Palin,99,finalist,3,3,23.5,30.0,0.7833333333333333,5,0.17735849056603772,5.0,False,Percent
11,9,Bristol Palin,99,finalist,3,3,26.5,30.0,0.8833333333333333,4,0.2324561403508772,4.0,False,Percent
11,10,Bristol Palin,99,finalist,3,3,25.6666,30.0,0.8555533333333333,3,0.3092368897274451,3.0,False,Percent
12,1,Ralph Macchio,9,eliminated,4,3,24.0,30.0,0.8,11,0.11594202898550725,1.0,False,Percent
12,2,Ralph Macchio,9,eliminated,4,3,21.0,30.0,0.7,11,0.09722222222222221,4.0,False,Percent
12,3,Ralph Macchio,9,eliminated,4,3,21.0,30.0,0.7,10,0.09813084112149532,6.0,False,Percent
12,4,Ralph Macchio,9,eliminated,4,3,25.0,30.0,0.8333333333333334,9,0.12135922330097088,2.5,False,Percent
12,5,Ralph Macchio,9,eliminated,4,3,22.0,30.0,0.7333333333333333,8,0.11340206185567009,7.0,False,Percent
12,6,Ralph Macchio,9,eliminated,4,3,24.0,30.0,0.8,7,0.13333333333333333,6.0,False,Percent
12,7,Ralph Macchio,9,eliminated,4,4,33.0,40.0,0.825,6,0.17506631299734746,1.5,False,Percent
12,8,Ralph Macchio,9,eliminated,4,3,23.0,30.0,0.7666666666666667,5,0.17692307692307696,5.0,False,Percent
12,9,Ralph Macchio,9,eliminated,4,3,24.0,30.0,0.8,4,0.2042553191489362,4.0,True,Percent
12,1,Chelsea Kane,99,finalist,3,3,21.0,30.0,0.7,11,0.10144927536231883,3.5,False,Percent
12,2,Chelsea Kane,99,finalist,3,3,18.0,30.0,0.6,11,0.08333333333333333,7.5,False,Percent
12,3,Chelsea Kane,99,finalist,3,3,23.0,30.0,0.7666666666666667,10,0.1074766355140187,3.5,False,Percent
12,4,Chelsea Kane,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.1262135922330097,1.0,False,Percent
12,5,Chelsea Kane,99,finalist,3,3,26.0,30.0,0.8666666666666667,8,0.13402061855670103,3.0,False,Percent
12,6,Chelsea Kane,99,finalist,3,3,28.0,30.0,0.9333333333333333,7,0.15555555555555556,1.5,False,Percent
12,7,Chelsea Kane,99,finalist,3,4,32.0,40.0,0.8,6,0.16976127320954906,3.0,False,Percent
12,8,Chelsea Kane,99,finalist,3,3,27.5,30.0,0.9166666666666666,5,0.21153846153846154,1.0,False,Percent
12,9,Chelsea Kane,99,finalist,3,3,36.5,30.0,1.2166666666666666,4,0.31063829787234043,1.0,False,Percent
12,10,Chelsea Kane,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.33969480071129965,1.5,False,Percent
12,1,Kirstie Alley,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.11111111111111112,2.0,False,Percent
12,2,Kirstie Alley,99,finalist,2,3,20.0,30.0,0.6666666666666666,11,0.09259259259259259,5.0,False,Percent
12,3,Kirstie Alley,99,finalist,2,3,21.0,30.0,0.7,10,0.09813084112149532,6.0,False,Percent
12,4,Kirstie Alley,99,finalist,2,3,22.0,30.0,0.7333333333333333,9,0.10679611650485435,7.0,False,Percent
12,5,Kirstie Alley,99,finalist,2,3,23.0,30.0,0.7666666666666667,8,0.11855670103092784,5.0,False,Percent
12,6,Kirstie Alley,99,finalist,2,3,26.0,30.0,0.8666666666666667,7,0.14444444444444446,4.0,False,Percent
12,7,Kirstie Alley,99,finalist,2,4,30.0,40.0,0.75,6,0.15915119363395225,5.5,False,Percent
12,8,Kirstie Alley,99,finalist,2,3,26.5,30.0,0.8833333333333333,5,0.20384615384615384,3.0,False,Percent
12,9,Kirstie Alley,99,finalist,2,3,27.0,30.0,0.9,4,0.22978723404255322,3.0,False,Percent
12,10,Kirstie Alley,99,finalist,2,3,27.999899999999997,30.0,0.9333299999999999,3,0.3206103985774007,3.0,False,Percent
12,1,Hines Ward,99,finalist,1,3,21.0,30.0,0.7,11,0.10144927536231883,3.5,False,Percent
12,2,Hines Ward,99,finalist,1,3,23.0,30.0,0.7666666666666667,11,0.10648148148148148,2.0,False,Percent
12,3,Hines Ward,99,finalist,1,3,25.0,30.0,0.8333333333333334,10,0.11682242990654207,1.5,False,Percent
12,4,Hines Ward,99,finalist,1,3,25.0,30.0,0.8333333333333334,9,0.12135922330097088,2.5,False,Percent
12,5,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,8,0.13917525773195877,1.0,False,Percent
12,6,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent
12,7,Hines Ward,99,finalist,1,4,33.0,40.0,0.825,6,0.17506631299734746,1.5,False,Percent
12,8,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,5,0.2076923076923077,2.0,False,Percent
12,9,Hines Ward,99,finalist,1,3,30.0,30.0,1.0,4,0.25531914893617025,2.0,False,Percent
12,10,Hines Ward,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,3,0.33969480071129965,1.5,False,Percent
12,1,Sugar Ray Leonard,4,eliminated,9,3,17.0,30.0,0.5666666666666667,11,0.08212560386473429,9.0,False,Percent
12,2,Sugar Ray Leonard,4,eliminated,9,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,False,Percent
12,3,Sugar Ray Leonard,4,eliminated,9,3,20.0,30.0,0.6666666666666666,10,0.09345794392523364,8.5,False,Percent
12,4,Sugar Ray Leonard,4,eliminated,9,3,21.0,30.0,0.7,9,0.10194174757281552,8.0,True,Percent
12,1,Chris Jericho,6,eliminated,7,3,19.0,30.0,0.6333333333333333,11,0.09178743961352656,5.5,False,Percent
12,2,Chris Jericho,6,eliminated,7,3,23.0,30.0,0.7666666666666667,11,0.10648148148148148,2.0,False,Percent
12,3,Chris Jericho,6,eliminated,7,3,21.0,30.0,0.7,10,0.09813084112149532,6.0,False,Percent
12,4,Chris Jericho,6,eliminated,7,3,23.0,30.0,0.7666666666666667,9,0.11165048543689321,5.0,False,Percent
12,5,Chris Jericho,6,eliminated,7,3,26.0,30.0,0.8666666666666667,8,0.13402061855670103,3.0,False,Percent
12,6,Chris Jericho,6,eliminated,7,3,22.0,30.0,0.7333333333333333,7,0.12222222222222222,7.0,True,Percent
12,1,Petra Nemcova,5,eliminated,8,3,18.0,30.0,0.6,11,0.08695652173913043,7.5,False,Percent
12,2,Petra Nemcova,5,eliminated,8,3,18.0,30.0,0.6,11,0.08333333333333333,7.5,False,Percent
12,3,Petra Nemcova,5,eliminated,8,3,25.0,30.0,0.8333333333333334,10,0.11682242990654207,1.5,False,Percent
12,4,Petra Nemcova,5,eliminated,8,3,23.0,30.0,0.7666666666666667,9,0.11165048543689321,5.0,False,Percent
12,5,Petra Nemcova,5,eliminated,8,3,22.0,30.0,0.7333333333333333,8,0.11340206185567009,7.0,True,Percent
12,1,Mike Catherwood,2,eliminated,11,3,13.0,30.0,0.43333333333333335,11,0.06280193236714976,11.0,False,Percent
12,2,Mike Catherwood,2,eliminated,11,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,True,Percent
12,1,Romeo,8,eliminated,5,3,19.0,30.0,0.6333333333333333,11,0.09178743961352656,5.5,False,Percent
12,2,Romeo,8,eliminated,5,3,23.0,30.0,0.7666666666666667,11,0.10648148148148148,2.0,False,Percent
12,3,Romeo,8,eliminated,5,3,20.0,30.0,0.6666666666666666,10,0.09345794392523364,8.5,False,Percent
12,4,Romeo,8,eliminated,5,3,23.0,30.0,0.7666666666666667,9,0.11165048543689321,5.0,False,Percent
12,5,Romeo,8,eliminated,5,3,26.0,30.0,0.8666666666666667,8,0.13402061855670103,3.0,False,Percent
12,6,Romeo,8,eliminated,5,3,28.0,30.0,0.9333333333333333,7,0.15555555555555556,1.5,False,Percent
12,7,Romeo,8,eliminated,5,4,30.0,40.0,0.75,6,0.15915119363395225,5.5,False,Percent
12,8,Romeo,8,eliminated,5,3,26.0,30.0,0.8666666666666667,5,0.2,4.0,True,Percent
12,1,Wendy Williams,3,eliminated,10,3,14.0,30.0,0.4666666666666667,11,0.06763285024154589,10.0,False,Percent
12,2,Wendy Williams,3,eliminated,10,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,False,Percent
12,3,Wendy Williams,3,eliminated,10,3,15.0,30.0,0.5,10,0.07009345794392524,10.0,True,Percent
12,1,Kendra Wilkinson,7,eliminated,6,3,18.0,30.0,0.6,11,0.08695652173913043,7.5,False,Percent
12,2,Kendra Wilkinson,7,eliminated,6,3,19.0,30.0,0.6333333333333333,11,0.08796296296296295,6.0,False,Percent
12,3,Kendra Wilkinson,7,eliminated,6,3,23.0,30.0,0.7666666666666667,10,0.1074766355140187,3.5,False,Percent
12,4,Kendra Wilkinson,7,eliminated,6,3,18.0,30.0,0.6,9,0.08737864077669902,9.0,False,Percent
12,5,Kendra Wilkinson,7,eliminated,6,3,22.0,30.0,0.7333333333333333,8,0.11340206185567009,7.0,False,Percent
12,6,Kendra Wilkinson,7,eliminated,6,3,25.0,30.0,0.8333333333333334,7,0.1388888888888889,5.0,False,Percent
12,7,Kendra Wilkinson,7,eliminated,6,4,30.5,40.0,0.7625,6,0.16180371352785144,4.0,True,Percent
13,1,Elisabetta Canalis,2,eliminated,11,3,15.0,30.0,0.5,12,0.06912442396313365,11.0,False,Percent
13,2,Elisabetta Canalis,2,eliminated,11,3,21.0,30.0,0.7,11,0.09417040358744395,5.5,True,Percent
13,1,David Arquette,7,eliminated,6,3,18.0,30.0,0.6,12,0.08294930875576037,6.0,False,Percent
13,2,David Arquette,7,eliminated,6,3,18.0,30.0,0.6,11,0.08071748878923768,9.5,False,Percent
13,3,David Arquette,7,eliminated,6,3,24.0,30.0,0.8,10,0.10126582278481013,5.5,False,Percent
13,4,David Arquette,7,eliminated,6,3,23.0,30.0,0.7666666666666667,9,0.11004784688995216,5.0,False,Percent
13,5,David Arquette,7,eliminated,6,3,25.0,30.0,0.8333333333333334,8,0.13297872340425532,2.5,False,Percent
13,6,David Arquette,7,eliminated,6,3,23.0,30.0,0.7666666666666667,7,0.13855421686746988,4.0,False,Percent
13,7,David Arquette,7,eliminated,6,3,23.5,30.0,0.7833333333333333,6,0.1604095563139932,5.0,True,Percent
13,1,Ricki Lake,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.09216589861751151,4.0,False,Percent
13,2,Ricki Lake,99,finalist,3,3,23.0,30.0,0.7666666666666667,11,0.10313901345291482,1.0,False,Percent
13,3,Ricki Lake,99,finalist,3,3,27.0,30.0,0.9,10,0.11392405063291139,1.0,False,Percent
13,4,Ricki Lake,99,finalist,3,3,29.0,30.0,0.9666666666666667,9,0.13875598086124402,1.0,False,Percent
13,5,Ricki Lake,99,finalist,3,3,24.0,30.0,0.8,8,0.12765957446808512,4.5,False,Percent
13,6,Ricki Lake,99,finalist,3,3,29.0,30.0,0.9666666666666667,7,0.1746987951807229,1.5,False,Percent
13,7,Ricki Lake,99,finalist,3,3,26.5,30.0,0.8833333333333333,6,0.18088737201365188,1.0,False,Percent
13,8,Ricki Lake,99,finalist,3,3,26.0,30.0,0.8666666666666667,5,0.2007722007722008,2.5,False,Percent
13,9,Ricki Lake,99,finalist,3,3,33.4999,30.0,1.1166633333333331,4,0.2827007708893286,1.0,False,Percent
13,10,Ricki Lake,99,finalist,3,3,27.999899999999997,30.0,0.9333299999999999,3,0.3313613318879616,3.0,False,Percent
13,1,J.R. Martinez,99,finalist,1,3,22.0,30.0,0.7333333333333333,12,0.10138248847926266,1.5,False,Percent
13,2,J.R. Martinez,99,finalist,1,3,22.0,30.0,0.7333333333333333,11,0.09865470852017938,2.5,False,Percent
13,3,J.R. Martinez,99,finalist,1,3,26.0,30.0,0.8666666666666667,10,0.10970464135021096,2.5,False,Percent
13,4,J.R. Martinez,99,finalist,1,3,26.0,30.0,0.8666666666666667,9,0.12440191387559808,2.0,False,Percent
13,5,J.R. Martinez,99,finalist,1,3,28.0,30.0,0.9333333333333333,8,0.14893617021276595,1.0,False,Percent
13,6,J.R. Martinez,99,finalist,1,3,29.0,30.0,0.9666666666666667,7,0.1746987951807229,1.5,False,Percent
13,7,J.R. Martinez,99,finalist,1,3,24.0,30.0,0.8,6,0.16382252559726965,4.0,False,Percent
13,8,J.R. Martinez,99,finalist,1,3,30.0,30.0,1.0,5,0.23166023166023167,1.0,False,Percent
13,9,J.R. Martinez,99,finalist,1,3,28.0,30.0,0.9333333333333333,4,0.2362879168266533,3.0,False,Percent
13,10,J.R. Martinez,99,finalist,1,3,28.1665,30.0,0.9388833333333333,3,0.33333293885414844,2.0,False,Percent
13,1,Metta World Peace (Ron),1,eliminated,12,3,14.0,30.0,0.4666666666666667,12,0.06451612903225806,12.0,True,Percent
13,1,Hope Solo,9,eliminated,4,3,21.0,30.0,0.7,12,0.0967741935483871,3.0,False,Percent
13,2,Hope Solo,9,eliminated,4,3,19.0,30.0,0.6333333333333333,11,0.0852017937219731,8.0,False,Percent
13,3,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,10,0.10126582278481013,5.5,False,Percent
13,4,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,9,0.11483253588516747,3.5,False,Percent
13,5,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,8,0.12765957446808512,4.5,False,Percent
13,6,Hope Solo,9,eliminated,4,3,20.0,30.0,0.6666666666666666,7,0.12048192771084337,6.0,False,Percent
13,7,Hope Solo,9,eliminated,4,3,25.0,30.0,0.8333333333333334,6,0.17064846416382254,3.0,False,Percent
13,8,Hope Solo,9,eliminated,4,3,26.0,30.0,0.8666666666666667,5,0.2007722007722008,2.5,False,Percent
13,9,Hope Solo,9,eliminated,4,3,24.4998,30.0,0.81666,4,0.20675023945248716,4.0,True,Percent
13,1,Chynna Phillips,4,eliminated,9,3,22.0,30.0,0.7333333333333333,12,0.10138248847926266,1.5,False,Percent
13,2,Chynna Phillips,4,eliminated,9,3,21.0,30.0,0.7,11,0.09417040358744395,5.5,False,Percent
13,3,Chynna Phillips,4,eliminated,9,3,26.0,30.0,0.8666666666666667,10,0.10970464135021096,2.5,False,Percent
13,4,Chynna Phillips,4,eliminated,9,3,21.0,30.0,0.7,9,0.10047846889952153,7.0,True,Percent
13,1,Kristin Cavallari,3,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.08755760368663594,5.0,False,Percent
13,2,Kristin Cavallari,3,eliminated,10,3,22.0,30.0,0.7333333333333333,11,0.09865470852017938,2.5,False,Percent
13,3,Kristin Cavallari,3,eliminated,10,3,24.0,30.0,0.8,10,0.10126582278481013,5.5,True,Percent
13,1,Carson Kressley,5,eliminated,8,3,17.0,30.0,0.5666666666666667,12,0.07834101382488479,7.5,False,Percent
13,2,Carson Kressley,5,eliminated,8,3,18.0,30.0,0.6,11,0.08071748878923768,9.5,False,Percent
13,3,Carson Kressley,5,eliminated,8,3,23.0,30.0,0.7666666666666667,10,0.09704641350210971,8.0,False,Percent
13,4,Carson Kressley,5,eliminated,8,3,20.0,30.0,0.6666666666666666,9,0.09569377990430622,9.0,False,Percent
13,5,Carson Kressley,5,eliminated,8,3,19.0,30.0,0.6333333333333333,8,0.10106382978723404,8.0,True,Percent
13,1,Chaz Bono,6,eliminated,7,3,17.0,30.0,0.5666666666666667,12,0.07834101382488479,7.5,False,Percent
13,2,Chaz Bono,6,eliminated,7,3,17.0,30.0,0.5666666666666667,11,0.07623318385650224,11.0,False,Percent
13,3,Chaz Bono,6,eliminated,7,3,18.0,30.0,0.6,10,0.07594936708860758,10.0,False,Percent
13,4,Chaz Bono,6,eliminated,7,3,21.0,30.0,0.7,9,0.10047846889952153,7.0,False,Percent
13,5,Chaz Bono,6,eliminated,7,3,21.0,30.0,0.7,8,0.11170212765957446,7.0,False,Percent
13,6,Chaz Bono,6,eliminated,7,3,19.0,30.0,0.6333333333333333,7,0.1144578313253012,7.0,True,Percent
13,1,Nancy Grace,8,eliminated,5,3,16.0,30.0,0.5333333333333333,12,0.07373271889400922,9.5,False,Percent
13,2,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,11,0.09417040358744395,5.5,False,Percent
13,3,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,10,0.08860759493670885,9.0,False,Percent
13,4,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,9,0.10047846889952153,7.0,False,Percent
13,5,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,8,0.11702127659574467,6.0,False,Percent
13,6,Nancy Grace,8,eliminated,5,3,24.0,30.0,0.8,7,0.14457831325301207,3.0,False,Percent
13,7,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,6,0.15017064846416384,6.0,False,Percent
13,8,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,5,0.16988416988416988,5.0,True,Percent
13,1,Rob Kardashian,99,finalist,2,3,16.0,30.0,0.5333333333333333,12,0.07373271889400922,9.5,False,Percent
13,2,Rob Kardashian,99,finalist,2,3,21.0,30.0,0.7,11,0.09417040358744395,5.5,False,Percent
13,3,Rob Kardashian,99,finalist,2,3,24.0,30.0,0.8,10,0.10126582278481013,5.5,False,Percent
13,4,Rob Kardashian,99,finalist,2,3,24.0,30.0,0.8,9,0.11483253588516747,3.5,False,Percent
13,5,Rob Kardashian,99,finalist,2,3,25.0,30.0,0.8333333333333334,8,0.13297872340425532,2.5,False,Percent
13,6,Rob Kardashian,99,finalist,2,3,22.0,30.0,0.7333333333333333,7,0.1325301204819277,5.0,False,Percent
13,7,Rob Kardashian,99,finalist,2,3,25.5,30.0,0.85,6,0.17406143344709898,2.0,False,Percent
13,8,Rob Kardashian,99,finalist,2,3,25.5,30.0,0.85,5,0.1969111969111969,4.0,False,Percent
13,9,Rob Kardashian,99,finalist,2,3,32.4998,30.0,1.0833266666666668,4,0.27426107283153095,2.0,False,Percent
13,10,Rob Kardashian,99,finalist,2,3,28.333199999999998,30.0,0.94444,3,0.33530572925789,1.0,False,Percent
14,1,William Levy,99,finalist,3,3,24.0,30.0,0.8,12,0.08888888888888889,3.0,False,Percent
14,2,William Levy,99,finalist,3,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent
14,3,William Levy,99,finalist,3,3,28.0,30.0,0.9333333333333333,11,0.09999999999999999,2.0,False,Percent
14,4,William Levy,99,finalist,3,3,22.0,30.0,0.7333333333333333,10,0.09442060085836909,7.0,False,Percent
14,5,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666667,9,0.12946428571428573,1.5,False,Percent
14,6,William Levy,99,finalist,3,3,36.0,30.0,1.2,8,0.13953526230497523,3.0,False,Percent
14,7,William Levy,99,finalist,3,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent
14,8,William Levy,99,finalist,3,3,28.5,30.0,0.95,6,0.17431192660550457,1.0,False,Percent
14,9,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666667,4,0.2521739130434783,2.0,False,Percent
14,10,William Levy,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.33208930162582334,2.5,False,Percent
14,1,Jack Wagner,3,eliminated,11,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent
14,2,Jack Wagner,3,eliminated,11,3,21.0,30.0,0.7,12,0.07806691449814125,8.5,False,Percent
14,3,Jack Wagner,3,eliminated,11,3,24.0,30.0,0.8,11,0.08571428571428572,9.0,True,Percent
14,1,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent
14,2,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.08550185873605948,6.0,False,Percent
14,3,Sherri Sheperd,4,eliminated,10,3,24.0,30.0,0.8,11,0.08571428571428572,9.0,False,Percent
14,4,Sherri Sheperd,4,eliminated,10,3,21.0,30.0,0.7,10,0.09012875536480686,9.0,True,Percent
14,1,Jaleel White,7,eliminated,7,3,26.0,30.0,0.8666666666666667,12,0.0962962962962963,1.5,False,Percent
14,2,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.08178438661710037,7.0,False,Percent
14,3,Jaleel White,7,eliminated,7,3,25.0,30.0,0.8333333333333334,11,0.08928571428571429,5.5,False,Percent
14,4,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,10,0.09442060085836909,7.0,False,Percent
14,5,Jaleel White,7,eliminated,7,3,24.0,30.0,0.8,9,0.10714285714285715,6.0,False,Percent
14,6,Jaleel White,7,eliminated,7,3,36.9998,30.0,1.2333266666666667,8,0.14341046661754508,2.0,False,Percent
14,7,Jaleel White,7,eliminated,7,3,25.5,30.0,0.85,7,0.13896457765667575,6.0,True,Percent
14,1,Roshon Fegan,8,eliminated,6,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent
14,2,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,12,0.09665427509293681,1.5,False,Percent
14,3,Roshon Fegan,8,eliminated,6,3,25.0,30.0,0.8333333333333334,11,0.08928571428571429,5.5,False,Percent
14,4,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,10,0.11158798283261803,2.5,False,Percent
14,5,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,9,0.11607142857142858,5.0,False,Percent
14,6,Roshon Fegan,8,eliminated,6,3,27.9998,30.0,0.9333266666666666,8,0.10852665104130127,7.0,False,Percent
14,7,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,7,0.14168937329700274,5.0,False,Percent
14,8,Roshon Fegan,8,eliminated,6,3,28.0,30.0,0.9333333333333333,6,0.1712538226299694,2.0,True,Percent
14,1,Melissa Gilbert,8,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.07407407407407407,11.0,False,Percent
14,2,Melissa Gilbert,8,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.07434944237918215,10.0,False,Percent
14,3,Melissa Gilbert,8,eliminated,5,3,24.0,30.0,0.8,11,0.08571428571428572,9.0,False,Percent
14,4,Melissa Gilbert,8,eliminated,5,3,22.0,30.0,0.7333333333333333,10,0.09442060085836909,7.0,False,Percent
14,5,Melissa Gilbert,8,eliminated,5,3,21.0,30.0,0.7,9,0.09374999999999999,8.0,False,Percent
14,6,Melissa Gilbert,8,eliminated,5,3,30.0,30.0,1.0,8,0.11627938525414604,5.0,False,Percent
14,7,Melissa Gilbert,8,eliminated,5,3,23.5,30.0,0.7833333333333333,7,0.12806539509536785,7.0,False,Percent
14,8,Melissa Gilbert,8,eliminated,5,3,25.5,30.0,0.85,6,0.15596330275229356,6.0,True,Percent
14,1,Martina Navratilova,2,eliminated,12,3,20.0,30.0,0.6666666666666666,12,0.07407407407407407,11.0,False,Percent
14,2,Martina Navratilova,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.06319702602230483,12.0,True,Percent
14,1,Donald Driver,99,finalist,1,3,21.0,30.0,0.7,12,0.07777777777777778,8.5,False,Percent
14,2,Donald Driver,99,finalist,1,3,24.0,30.0,0.8,12,0.0892193308550186,5.0,False,Percent
14,3,Donald Driver,99,finalist,1,3,26.0,30.0,0.8666666666666667,11,0.09285714285714286,4.0,False,Percent
14,4,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,10,0.11587982832618027,1.0,False,Percent
14,5,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,9,0.12053571428571429,3.5,False,Percent
14,6,Donald Driver,99,finalist,1,3,33.9999,30.0,1.13333,8,0.13178291569008133,4.0,False,Percent
14,7,Donald Driver,99,finalist,1,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent
14,8,Donald Driver,99,finalist,1,3,27.5,30.0,0.9166666666666666,6,0.16819571865443425,3.5,False,Percent
14,9,Donald Driver,99,finalist,1,3,28.5,30.0,0.95,4,0.24782608695652175,3.0,False,Percent
14,10,Donald Driver,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,3,0.33208930162582334,2.5,False,Percent
14,1,Gavin DeGraw,5,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.07407407407407407,11.0,False,Percent
14,2,Gavin DeGraw,5,eliminated,9,3,21.0,30.0,0.7,12,0.07806691449814125,8.5,False,Percent
