season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,share_entropy,confidence,n_valid_sims,prior_strength,posterior_strength
13,9,Rob Kardashian,99,finalist,2,3,32.4998,30.0,1.0833266666666668,4,0.2742610728315309,2.0,False,Percent,0.08539168581171513,0.049313708363837215,1.8054848653366133,0.9661,9661.0,101.77708079826473,103.77708079826473
13,10,J.R. Martinez,99,finalist,1,3,28.1665,30.0,0.9388833333333332,3,0.3333329388541484,2.0,False,Percent,0.4405721992623683,,,,,112.39569966698346,112.39569966698346
13,10,Ricki Lake,99,finalist,3,3,27.999899999999997,30.0,0.93333,3,0.3313613318879616,3.0,False,Percent,0.4326171101936873,,,,,112.39569966698346,112.39569966698346
13,10,Rob Kardashian,99,finalist,2,3,28.3332,30.0,0.94444,3,0.33530572925789,1.0,False,Percent,0.12681069054394428,,,,,112.39569966698346,112.39569966698346
14,1,Donald Driver,99,finalist,1,3,21.0,30.0,0.7,12,0.0777777777777777,8.5,False,Percent,0.06591756968285241,,,,,11.999999999999995,11.999999999999995
14,1,Gavin DeGraw,5,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.074074074074074,11.0,False,Percent,0.054307060582531826,,,,,11.999999999999995,11.999999999999995
14,1,Gladys Knight,6,eliminated,8,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,0.08913858788349364,,,,,11.999999999999995,11.999999999999995
14,1,Jack Wagner,3,eliminated,11,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,0.08913858788349364,,,,,11.999999999999995,11.999999999999995
14,1,Jaleel White,7,eliminated,7,3,26.0,30.0,0.8666666666666667,12,0.0962962962962963,1.5,False,Percent,0.12397011518445544,,,,,11.999999999999995,11.999999999999995
14,1,Katherine Jenkins,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0962962962962963,1.5,False,Percent,0.12397011518445544,,,,,11.999999999999995,11.999999999999995
14,1,Maria Menounos,9,eliminated,4,3,21.0,30.0,0.7,12,0.0777777777777777,8.5,False,Percent,0.06591756968285241,,,,,11.999999999999995,11.999999999999995
14,1,Martina Navratilova,2,eliminated,12,3,20.0,30.0,0.6666666666666666,12,0.074074074074074,11.0,False,Percent,0.054307060582531826,,,,,11.999999999999995,11.999999999999995
14,1,Melissa Gilbert,8,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.074074074074074,11.0,False,Percent,0.054307060582531826,,,,,11.999999999999995,11.999999999999995
14,1,Roshon Fegan,8,eliminated,6,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,0.08913858788349364,,,,,11.999999999999995,11.999999999999995
14,1,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,0.08913858788349364,,,,,11.999999999999995,11.999999999999995
14,1,William Levy,99,finalist,3,3,24.0,30.0,0.8,12,0.0888888888888888,3.0,False,Percent,0.10074909698381425,,,,,11.999999999999995,11.999999999999995
14,2,Donald Driver,99,finalist,1,3,24.0,30.0,0.8,12,0.0892193308550186,5.0,False,Percent,0.07540464587493097,0.07281855909149586,2.328185043570644,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Gavin DeGraw,5,eliminated,9,3,21.0,30.0,0.7,12,0.0780669144981412,8.5,False,Percent,0.04522569095916099,0.05590323414002071,1.8115599287371995,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Gladys Knight,6,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.070631970260223,11.0,False,Percent,0.05985084329349036,0.0646067723649882,2.0940579651828806,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Jack Wagner,3,eliminated,11,3,21.0,30.0,0.7,12,0.0780669144981412,8.5,False,Percent,0.07532772880956225,0.07323185863645447,2.325447448275108,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.0817843866171003,7.0,False,Percent,0.11424148910290986,0.08688959427530094,2.68943852430038,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Katherine Jenkins,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0966542750929368,1.5,False,Percent,0.16425370881341061,0.10358580027839367,2.946440687019596,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Maria Menounos,9,eliminated,4,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent,0.08229490482753253,0.07531850599350014,2.409129806744235,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Martina Navratilova,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.0631970260223048,12.0,True,Percent,0.004453613746645721,0.006161969862109297,0.15267521688595118,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Melissa Gilbert,8,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.0743494423791821,10.0,False,Percent,0.04350343867600931,0.05595019467344848,1.7616501706309942,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,12,0.0966542750929368,1.5,False,Percent,0.11919523597023692,0.08840901662247125,2.7209820459446874,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0855018587360594,6.0,False,Percent,0.09256913030970887,0.07979790685776805,2.5166648626433905,0.6211,6211.0,12.491542135719973,14.491542135719975
14,2,William Levy,99,finalist,3,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent,0.1236795696164026,0.08982240284745518,2.7457243626618633,0.6211,6211.0,12.491542135719973,14.491542135719975
14,3,Donald Driver,99,finalist,1,3,26.0,30.0,0.8666666666666667,11,0.0928571428571428,4.0,False,Percent,0.08020445454129088,0.06504248113706555,2.3463720287000216,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Gavin DeGraw,5,eliminated,9,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.05039691814088302,0.05203940113859914,1.9179683371264133,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Gladys Knight,6,eliminated,8,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.05215180790522264,0.049971904409770035,1.94632649181611,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Jack Wagner,3,eliminated,11,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,True,Percent,0.005991008541225931,0.006226465363456346,0.16087227727931672,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Jaleel White,7,eliminated,7,3,25.0,30.0,0.8333333333333334,11,0.0892857142857142,5.5,False,Percent,0.09842682907466778,0.07122856613852907,2.5033106028238965,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Katherine Jenkins,99,finalist,2,3,29.0,30.0,0.9666666666666668,11,0.1035714285714285,1.0,False,Percent,0.23289942460249902,0.10917414738114284,3.083383324053849,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Maria Menounos,9,eliminated,4,3,27.0,30.0,0.9,11,0.0964285714285714,3.0,False,Percent,0.0970204076630606,0.0732520159926726,2.506358552036609,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Melissa Gilbert,8,eliminated,5,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.0473944403846244,0.053937672135846604,1.8438611197005323,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Roshon Fegan,8,eliminated,6,3,25.0,30.0,0.8333333333333334,11,0.0892857142857142,5.5,False,Percent,0.10441032283520403,0.07633729018812725,2.55867987650954,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,Sherri Sheperd,4,eliminated,10,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.07092554077088763,0.06072536310488394,2.2280142605209274,0.1043,1043.0,16.77394951277066,18.773949512770663
14,3,William Levy,99,finalist,3,3,28.0,30.0,0.9333333333333332,11,0.0999999999999999,2.0,False,Percent,0.1601788455404342,0.08689632820348887,2.822099414438404,0.1043,1043.0,16.77394951277066,18.773949512770663
14,4,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,10,0.1158798283261802,1.0,False,Percent,0.11454927515540285,0.07043793990917409,2.558881758836928,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Gavin DeGraw,5,eliminated,9,3,23.0,30.0,0.7666666666666667,10,0.0987124463519313,5.0,False,Percent,0.041740567946542254,0.04873860295811102,1.73555505272072,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Gladys Knight,6,eliminated,8,3,20.0,30.0,0.6666666666666666,10,0.0858369098712446,10.0,False,Percent,0.0507874264326926,0.04436189951175733,1.8824731587096952,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.0887494371347696,0.06283831574603453,2.394310154000597,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Katherine Jenkins,99,finalist,2,3,24.0,30.0,0.8,10,0.1030042918454935,4.0,False,Percent,0.2580250788157082,0.1008262999650593,3.0058907077783847,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Maria Menounos,9,eliminated,4,3,26.0,30.0,0.8666666666666667,10,0.111587982832618,2.5,False,Percent,0.12836759885138224,0.07444763668595691,2.6414496409373753,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Melissa Gilbert,8,eliminated,5,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.03943470822478035,0.05091734415212384,1.672358028127186,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,10,0.111587982832618,2.5,False,Percent,0.13362908295107764,0.07211639051733226,2.631016271088904,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,Sherri Sheperd,4,eliminated,10,3,21.0,30.0,0.7,10,0.0901287553648068,9.0,True,Percent,0.007832063700969375,0.007779434980232174,0.31147131822664437,0.1313,1313.0,20.47883156096901,22.478831560969006
14,4,William Levy,99,finalist,3,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.13688476078667453,0.07521722549714419,2.660341267118517,0.1313,1313.0,20.47883156096901,22.478831560969006
14,5,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,9,0.1205357142857142,3.5,False,Percent,0.1204621537229638,0.06187875910354913,2.473507396959878,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Gavin DeGraw,5,eliminated,9,3,19.0,30.0,0.6333333333333333,9,0.0848214285714285,9.0,True,Percent,0.004796297685447351,0.006452657248408713,0.15550897407932765,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Gladys Knight,6,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.0982142857142857,7.0,False,Percent,0.021017143389975287,0.031837444124430125,1.105188920747017,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Jaleel White,7,eliminated,7,3,24.0,30.0,0.8,9,0.1071428571428571,6.0,False,Percent,0.07169135057472807,0.050829914194747326,2.175411814590153,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Katherine Jenkins,99,finalist,2,3,29.0,30.0,0.9666666666666668,9,0.1294642857142857,1.5,False,Percent,0.320174038693042,0.09317212832357179,2.9484414629121316,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Maria Menounos,9,eliminated,4,3,27.0,30.0,0.9,9,0.1205357142857142,3.5,False,Percent,0.13771089447571422,0.06577505803271137,2.5563720357023003,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Melissa Gilbert,8,eliminated,5,3,21.0,30.0,0.7,9,0.0937499999999999,8.0,False,Percent,0.02064512403588089,0.031342041209228136,1.097165636228664,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,9,0.1160714285714285,5.0,False,Percent,0.13740845321296993,0.06579577742155455,2.5499692308427764,0.6605,6605.0,27.80745664365129,29.807456643651292
14,5,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,9,0.1294642857142857,1.5,False,Percent,0.16609454420927885,0.07084411740850009,2.651505274355897,0.6605,6605.0,27.80745664365129,29.807456643651292
14,6,Donald Driver,99,finalist,1,3,33.9999,30.0,1.13333,8,0.1317829156900813,4.0,False,Percent,0.11927638791718613,0.05439550998153278,2.3610902466055412,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Gladys Knight,6,eliminated,8,3,24.0,30.0,0.8,8,0.0930235082033168,8.0,True,Percent,0.005766596044321079,0.00875404727553045,0.3002155180072319,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Jaleel White,7,eliminated,7,3,36.9998,30.0,1.233326666666667,8,0.143410466617545,2.0,False,Percent,0.0813050166447729,0.047651543240532154,2.159499575876068,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Katherine Jenkins,99,finalist,2,3,38.9999,30.0,1.2999966666666665,8,0.151162813232439,1.0,False,Percent,0.39730951704044737,0.0869991811279519,2.8601063268490163,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Maria Menounos,9,eliminated,4,3,29.999899999999997,30.0,0.9999966666666664,8,0.1162789976561951,6.0,False,Percent,0.10656996266418439,0.050713317904281664,2.2803589850356882,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Melissa Gilbert,8,eliminated,5,3,30.0,30.0,1.0,8,0.116279385254146,5.0,False,Percent,0.01574667722501191,0.028518031579886922,0.8645013326391361,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,Roshon Fegan,8,eliminated,6,3,27.9998,30.0,0.9333266666666666,8,0.1085266510413012,7.0,False,Percent,0.0927951790020168,0.04928992972336898,2.227972517685692,0.9034,9034.0,37.50965008476595,39.50965008476595
14,6,William Levy,99,finalist,3,3,36.0,30.0,1.2,8,0.1395352623049752,3.0,False,Percent,0.18123066346205943,0.06359301141472812,2.5570066904401947,0.9034,9034.0,37.50965008476595,39.50965008476595
14,7,Donald Driver,99,finalist,1,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent,0.1320025872842727,0.0853230336874187,2.558181261733042,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,Jaleel White,7,eliminated,7,3,25.5,30.0,0.85,7,0.1389645776566757,6.0,True,Percent,0.024199166088639014,0.016222645179988414,1.1047237646959565,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,Katherine Jenkins,99,finalist,2,3,27.0,30.0,0.9,7,0.1471389645776566,2.0,False,Percent,0.3020166331387777,0.16900554182660865,3.280351748889627,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,Maria Menounos,9,eliminated,4,3,28.5,30.0,0.95,7,0.1553133514986376,1.0,False,Percent,0.13778419815777873,0.07719162723230133,2.6420412478089883,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,Melissa Gilbert,8,eliminated,5,3,23.5,30.0,0.7833333333333333,7,0.1280653950953678,7.0,False,Percent,0.1059449167196615,0.0947319813267632,2.322810762253745,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,7,0.1416893732970027,5.0,False,Percent,0.12164546020506523,0.10077274504290068,2.6034298511620895,0.0183,183.0,49.52390167515703,51.52390167515703
14,7,William Levy,99,finalist,3,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent,0.17640703840580496,0.10223687803059767,2.772921980145733,0.0183,183.0,49.52390167515703,51.52390167515703
14,8,Donald Driver,99,finalist,1,3,27.5,30.0,0.9166666666666666,6,0.1681957186544342,3.5,False,Percent,0.12063519165360478,0.04393110552747873,2.1518025943495376,0.9587,9587.0,61.264581541352776,63.26458154135277
14,8,Katherine Jenkins,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1681957186544342,3.5,False,Percent,0.43515090077985863,0.06917384387233609,2.616260820660828,0.9587,9587.0,61.264581541352776,63.26458154135277
14,8,Maria Menounos,9,eliminated,4,3,26.5,30.0,0.8833333333333333,6,0.1620795107033639,5.0,False,Percent,0.10973432200045911,0.04325575843601743,2.0984383821008334,0.9587,9587.0,61.264581541352776,63.26458154135277
14,8,Melissa Gilbert,8,eliminated,5,3,25.5,30.0,0.85,6,0.1559633027522935,6.0,True,Percent,0.005280328668754607,0.009518953338778316,0.3016021154604235,0.9587,9587.0,61.264581541352776,63.26458154135277
14,8,Roshon Fegan,8,eliminated,6,3,28.0,30.0,0.9333333333333332,6,0.1712538226299694,2.0,True,Percent,0.09720204231787986,0.04198921061807284,2.044162425096734,0.9587,9587.0,61.264581541352776,63.26458154135277
14,8,William Levy,99,finalist,3,3,28.5,30.0,0.95,6,0.1743119266055045,1.0,False,Percent,0.2319972145794429,0.056258193556613635,2.444600484094657,0.9587,9587.0,61.264581541352776,63.26458154135277
14,9,Donald Driver,99,finalist,1,3,28.5,30.0,0.95,4,0.2478260869565217,3.0,False,Percent,0.19219669175523796,0.05995623963392056,2.163329974247927,0.1884,1884.0,65.526836779242,67.526836779242
14,9,Katherine Jenkins,99,finalist,2,3,28.0,30.0,0.9333333333333332,4,0.2434782608695652,4.0,False,Percent,0.3526757721940839,0.07114552713982378,2.6318417850391214,0.1884,1884.0,65.526836779242,67.526836779242
14,9,Maria Menounos,9,eliminated,4,3,29.5,30.0,0.9833333333333332,4,0.2565217391304348,1.0,True,Percent,0.13259167317257503,0.03457424636378901,1.9288935948938737,0.1884,1884.0,65.526836779242,67.526836779242
14,9,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,4,0.2521739130434783,2.0,False,Percent,0.32253586287810376,0.06933462993625096,2.591745308487104,0.1884,1884.0,65.526836779242,67.526836779242
14,10,Donald Driver,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,3,0.3320893016258233,2.5,False,Percent,0.12967829442939147,,,,,75.64157633210226,75.64157633210226
14,10,Katherine Jenkins,99,finalist,2,3,30.0,30.0,1.0,3,0.3358213967483534,1.0,False,Percent,0.5595304337124822,,,,,75.64157633210226,75.64157633210226
14,10,William Levy,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.3320893016258233,2.5,False,Percent,0.3107912718581263,,,,,75.64157633210226,75.64157633210226
15,1,Apolo Anton Ohno,9,eliminated,5,3,22.0,30.0,0.7333333333333333,13,0.0795660036166365,4.5,False,Percent,0.08552133326791597,0.07457069923422849,2.440382939207433,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Bristol Palin,4,eliminated,9,3,19.5,30.0,0.65,13,0.0705244122965642,11.0,False,Percent,0.0608240154883501,0.06480270963723377,2.1109281329855056,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Drew Lachey,3,eliminated,11,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.08116547589899198,0.07245122738074605,2.3907420751662616,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Emmitt Smith,9,eliminated,4,3,24.5,30.0,0.8166666666666667,13,0.0886075949367088,1.0,False,Percent,0.11584720833699312,0.08438654659719193,2.683959855525491,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Gilles Marini,8,eliminated,6,3,24.0,30.0,0.8,13,0.0867992766726944,2.0,False,Percent,0.11075268391333533,0.08349801552491695,2.6553649085149873,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Helio Castroneves,3,eliminated,10,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.08184626615771931,0.07361453204950166,2.4015159646665465,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Joey Fatone,2,eliminated,12,3,20.5,30.0,0.6833333333333333,13,0.0741410488245931,10.0,False,Percent,0.06793115627812885,0.06676413083901062,2.2245268421385394,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Kelly Monaco,99,finalist,3,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.08244796847904277,0.0736654927953941,2.4071849899962423,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Kirstie Alley,8,eliminated,7,3,19.0,30.0,0.6333333333333333,13,0.0687160940325497,12.0,False,Percent,0.054557261463790724,0.05970515541104645,2.005714881622763,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Melissa Rycroft,99,finalist,1,3,21.0,30.0,0.7,13,0.0759493670886075,9.0,False,Percent,0.07658661042788983,0.07117847894821874,2.34187293241579,0.4725,4725.0,13.14167130467747,15.14167130467747
15,1,Pamela Anderson,1,eliminated,13,3,17.0,30.0,0.5666666666666667,13,0.0614828209764918,13.0,True,Percent,0.006220809988385217,0.006749203929367059,0.2009736832160414,0.4725,4725.0,13.14167130467747,15.14167130467747
