season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims
14,1,Martina Navratilova,2,eliminated,12,3,20.0,30.0,0.6666666666666666,12,0.074074074074074,11.0,False,Percent,0.083333,,,0
14,1,Donald Driver,99,finalist,1,3,21.0,30.0,0.7,12,0.0777777777777777,8.5,False,Percent,0.083333,,,0
14,1,Gavin DeGraw,5,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.074074074074074,11.0,False,Percent,0.083333,,,0
14,1,Gladys Knight,6,eliminated,8,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,0.083333,,,0
14,1,Katherine Jenkins,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0962962962962963,1.5,False,Percent,0.083333,,,0
14,1,Maria Menounos,9,eliminated,4,3,21.0,30.0,0.7,12,0.0777777777777777,8.5,False,Percent,0.083333,,,0
14,2,William Levy,99,finalist,3,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent,0.088863,0.089965,0.2715,2715
14,2,Jack Wagner,3,eliminated,11,3,21.0,30.0,0.7,12,0.0780669144981412,8.5,False,Percent,0.090236,0.089554,0.2715,2715
14,2,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0855018587360594,6.0,False,Percent,0.090961,0.091079,0.2715,2715
14,2,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.0817843866171003,7.0,False,Percent,0.093692,0.093276,0.2715,2715
14,2,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,12,0.0966542750929368,1.5,False,Percent,0.088206,0.089914,0.2715,2715
14,2,Melissa Gilbert,8,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.0743494423791821,10.0,False,Percent,0.09404,0.090225,0.2715,2715
14,2,Martina Navratilova,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.0631970260223048,12.0,True,Percent,0.010913,0.008885,0.2715,2715
14,2,Donald Driver,99,finalist,1,3,24.0,30.0,0.8,12,0.0892193308550186,5.0,False,Percent,0.087483,0.089484,0.2715,2715
14,2,Gavin DeGraw,5,eliminated,9,3,21.0,30.0,0.7,12,0.0780669144981412,8.5,False,Percent,0.087545,0.086433,0.2715,2715
14,2,Gladys Knight,6,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.070631970260223,11.0,False,Percent,0.09118,0.086547,0.2715,2715
14,2,Katherine Jenkins,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0966542750929368,1.5,False,Percent,0.086452,0.091241,0.2715,2715
14,2,Maria Menounos,9,eliminated,4,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent,0.09043,0.090405,0.2715,2715
14,3,William Levy,99,finalist,3,3,28.0,30.0,0.9333333333333332,11,0.0999999999999999,2.0,False,Percent,0.098898,0.099607,0.1341,1341
14,3,Jack Wagner,3,eliminated,11,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,True,Percent,0.006964,0.006846,0.1341,1341
14,3,Sherri Sheperd,4,eliminated,10,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.10343,0.094505,0.1341,1341
14,3,Jaleel White,7,eliminated,7,3,25.0,30.0,0.8333333333333334,11,0.0892857142857142,5.5,False,Percent,0.096993,0.094853,0.1341,1341
14,3,Roshon Fegan,8,eliminated,6,3,25.0,30.0,0.8333333333333334,11,0.0892857142857142,5.5,False,Percent,0.100103,0.092973,0.1341,1341
14,3,Melissa Gilbert,8,eliminated,5,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.097062,0.085997,0.1341,1341
14,3,Donald Driver,99,finalist,1,3,26.0,30.0,0.8666666666666667,11,0.0928571428571428,4.0,False,Percent,0.095304,0.0945,0.1341,1341
14,3,Gavin DeGraw,5,eliminated,9,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.104285,0.094855,0.1341,1341
14,3,Gladys Knight,6,eliminated,8,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,0.10426,0.096483,0.1341,1341
14,3,Katherine Jenkins,99,finalist,2,3,29.0,30.0,0.9666666666666668,11,0.1035714285714285,1.0,False,Percent,0.094607,0.088734,0.1341,1341
14,3,Maria Menounos,9,eliminated,4,3,27.0,30.0,0.9,11,0.0964285714285714,3.0,False,Percent,0.098093,0.096334,0.1341,1341
14,4,William Levy,99,finalist,3,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.111582,0.104043,0.1728,1728
14,4,Sherri Sheperd,4,eliminated,10,3,21.0,30.0,0.7,10,0.0901287553648068,9.0,True,Percent,0.009754,0.009142,0.1728,1728
14,4,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.107449,0.100115,0.1728,1728
14,4,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,10,0.111587982832618,2.5,False,Percent,0.105515,0.103914,0.1728,1728
14,4,Melissa Gilbert,8,eliminated,5,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,0.109548,0.09854,0.1728,1728
14,4,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,10,0.1158798283261802,1.0,False,Percent,0.105016,0.103293,0.1728,1728
14,4,Gavin DeGraw,5,eliminated,9,3,23.0,30.0,0.7666666666666667,10,0.0987124463519313,5.0,False,Percent,0.11225,0.105955,0.1728,1728
14,4,Gladys Knight,6,eliminated,8,3,20.0,30.0,0.6666666666666666,10,0.0858369098712446,10.0,False,Percent,0.122237,0.10334,0.1728,1728
14,4,Katherine Jenkins,99,finalist,2,3,24.0,30.0,0.8,10,0.1030042918454935,4.0,False,Percent,0.109497,0.105992,0.1728,1728
14,4,Maria Menounos,9,eliminated,4,3,26.0,30.0,0.8666666666666667,10,0.111587982832618,2.5,False,Percent,0.107153,0.107562,0.1728,1728
14,5,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,9,0.1294642857142857,1.5,False,Percent,0.119815,0.118957,0.2906,2906
14,5,Jaleel White,7,eliminated,7,3,24.0,30.0,0.8,9,0.1071428571428571,6.0,False,Percent,0.123101,0.113639,0.2906,2906
14,5,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,9,0.1160714285714285,5.0,False,Percent,0.117082,0.1114,0.2906,2906
14,5,Melissa Gilbert,8,eliminated,5,3,21.0,30.0,0.7,9,0.0937499999999999,8.0,False,Percent,0.135461,0.11817,0.2906,2906
14,5,Donald Driver,99,finalist,1,3,27.0,30.0,0.9,9,0.1205357142857142,3.5,False,Percent,0.120754,0.114647,0.2906,2906
14,5,Gavin DeGraw,5,eliminated,9,3,19.0,30.0,0.6333333333333333,9,0.0848214285714285,9.0,True,Percent,0.016871,0.014301,0.2906,2906
14,5,Gladys Knight,6,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.0982142857142857,7.0,False,Percent,0.127699,0.11556,0.2906,2906
14,5,Katherine Jenkins,99,finalist,2,3,29.0,30.0,0.9666666666666668,9,0.1294642857142857,1.5,False,Percent,0.121022,0.115781,0.2906,2906
14,5,Maria Menounos,9,eliminated,4,3,27.0,30.0,0.9,9,0.1205357142857142,3.5,False,Percent,0.118195,0.113,0.2906,2906
14,6,William Levy,99,finalist,3,3,36.0,30.0,1.2,8,0.1395352623049752,3.0,False,Percent,0.13663,0.131076,0.3105,3105
14,6,Jaleel White,7,eliminated,7,3,36.9998,30.0,1.233326666666667,8,0.143410466617545,2.0,False,Percent,0.137918,0.129184,0.3105,3105
14,6,Roshon Fegan,8,eliminated,6,3,27.9998,30.0,0.9333266666666666,8,0.1085266510413012,7.0,False,Percent,0.149735,0.13119,0.3105,3105
14,6,Melissa Gilbert,8,eliminated,5,3,30.0,30.0,1.0,8,0.116279385254146,5.0,False,Percent,0.141051,0.130856,0.3105,3105
14,6,Donald Driver,99,finalist,1,3,33.9999,30.0,1.13333,8,0.1317829156900813,4.0,False,Percent,0.133616,0.122555,0.3105,3105
14,6,Gladys Knight,6,eliminated,8,3,24.0,30.0,0.8,8,0.0930235082033168,8.0,True,Percent,0.021629,0.017834,0.3105,3105
14,6,Katherine Jenkins,99,finalist,2,3,38.9999,30.0,1.2999966666666665,8,0.151162813232439,1.0,False,Percent,0.136287,0.127452,0.3105,3105
14,6,Maria Menounos,9,eliminated,4,3,29.999899999999997,30.0,0.9999966666666664,8,0.1162789976561951,6.0,False,Percent,0.143133,0.128278,0.3105,3105
14,7,William Levy,99,finalist,3,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent,0.167958,0.139301,0.1649,1649
14,7,Jaleel White,7,eliminated,7,3,25.5,30.0,0.85,7,0.1389645776566757,6.0,True,Percent,0.016019,0.015814,0.1649,1649
14,7,Roshon Fegan,8,eliminated,6,3,26.0,30.0,0.8666666666666667,7,0.1416893732970027,5.0,False,Percent,0.166747,0.140787,0.1649,1649
14,7,Melissa Gilbert,8,eliminated,5,3,23.5,30.0,0.7833333333333333,7,0.1280653950953678,7.0,False,Percent,0.177484,0.137981,0.1649,1649
14,7,Donald Driver,99,finalist,1,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent,0.158242,0.136769,0.1649,1649
14,7,Katherine Jenkins,99,finalist,2,3,27.0,30.0,0.9,7,0.1471389645776566,2.0,False,Percent,0.159568,0.137957,0.1649,1649
14,7,Maria Menounos,9,eliminated,4,3,28.5,30.0,0.95,7,0.1553133514986376,1.0,False,Percent,0.153982,0.139842,0.1649,1649
14,8,William Levy,99,finalist,3,3,28.5,30.0,0.95,6,0.1743119266055045,1.0,False,Percent,0.186662,0.145829,0.14,1400
14,8,Roshon Fegan,8,eliminated,6,3,28.0,30.0,0.9333333333333332,6,0.1712538226299694,2.0,True,Percent,0.020363,0.019607,0.14,1400
14,8,Melissa Gilbert,8,eliminated,5,3,25.5,30.0,0.85,6,0.1559633027522935,6.0,True,Percent,0.208731,0.145979,0.14,1400
14,8,Donald Driver,99,finalist,1,3,27.5,30.0,0.9166666666666666,6,0.1681957186544342,3.5,False,Percent,0.185844,0.145447,0.14,1400
14,8,Katherine Jenkins,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1681957186544342,3.5,False,Percent,0.193259,0.147933,0.14,1400
14,8,Maria Menounos,9,eliminated,4,3,26.5,30.0,0.8833333333333333,6,0.1620795107033639,5.0,False,Percent,0.205142,0.152756,0.14,1400
14,9,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,4,0.2521739130434783,2.0,False,Percent,0.308451,0.1932,0.2213,2213
14,9,Donald Driver,99,finalist,1,3,28.5,30.0,0.95,4,0.2478260869565217,3.0,False,Percent,0.321505,0.191395,0.2213,2213
14,9,Katherine Jenkins,99,finalist,2,3,28.0,30.0,0.9333333333333332,4,0.2434782608695652,4.0,False,Percent,0.320018,0.18919,0.2213,2213
14,9,Maria Menounos,9,eliminated,4,3,29.5,30.0,0.9833333333333332,4,0.2565217391304348,1.0,True,Percent,0.050026,0.045466,0.2213,2213
14,10,William Levy,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.3320893016258233,2.5,False,Percent,0.333333,,,0
14,10,Donald Driver,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,3,0.3320893016258233,2.5,False,Percent,0.333333,,,0
14,10,Katherine Jenkins,99,finalist,2,3,30.0,30.0,1.0,3,0.3358213967483534,1.0,False,Percent,0.333333,,,0
15,1,Gilles Marini,8,eliminated,6,3,24.0,30.0,0.8,13,0.0867992766726944,2.0,False,Percent,0.085868,0.087824,0.2481,2481
15,1,Sabrina Bryan,6,eliminated,8,3,22.5,30.0,0.75,13,0.081374321880651,3.0,False,Percent,0.083094,0.083313,0.2481,2481
15,1,Kirstie Alley,8,eliminated,7,3,19.0,30.0,0.6333333333333333,13,0.0687160940325497,12.0,False,Percent,0.086336,0.083958,0.2481,2481
15,1,Kelly Monaco,99,finalist,3,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.080183,0.079943,0.2481,2481
15,1,Apolo Anton Ohno,9,eliminated,5,3,22.0,30.0,0.7333333333333333,13,0.0795660036166365,4.5,False,Percent,0.078953,0.081098,0.2481,2481
15,1,Emmitt Smith,9,eliminated,4,3,24.5,30.0,0.8166666666666667,13,0.0886075949367088,1.0,False,Percent,0.080138,0.081037,0.2481,2481
15,1,Shawn Johnson,99,finalist,2,3,22.0,30.0,0.7333333333333333,13,0.0795660036166365,4.5,False,Percent,0.081776,0.082048,0.2481,2481
15,1,Pamela Anderson,1,eliminated,13,3,17.0,30.0,0.5666666666666667,13,0.0614828209764918,13.0,True,Percent,0.008871,0.007149,0.2481,2481
15,1,Helio Castroneves,3,eliminated,10,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.084618,0.083716,0.2481,2481
15,1,Joey Fatone,2,eliminated,12,3,20.5,30.0,0.6833333333333333,13,0.0741410488245931,10.0,False,Percent,0.083135,0.081383,0.2481,2481
15,1,Drew Lachey,3,eliminated,11,3,21.5,30.0,0.7166666666666667,13,0.077757685352622,7.0,False,Percent,0.079118,0.081925,0.2481,2481
15,1,Bristol Palin,4,eliminated,9,3,19.5,30.0,0.65,13,0.0705244122965642,11.0,False,Percent,0.086294,0.084629,0.2481,2481
15,1,Melissa Rycroft,99,finalist,1,3,21.0,30.0,0.7,13,0.0759493670886075,9.0,False,Percent,0.081617,0.081539,0.2481,2481
15,2,Gilles Marini,8,eliminated,6,3,25.5,30.0,0.85,12,0.0923913043478261,2.0,False,Percent,0.082633,0.085654,0.085,850
15,2,Sabrina Bryan,6,eliminated,8,3,26.0,30.0,0.8666666666666667,12,0.0942028985507246,1.0,False,Percent,0.081553,0.080609,0.085,850
15,2,Kirstie Alley,8,eliminated,7,3,21.0,30.0,0.7,12,0.0760869565217391,11.0,False,Percent,0.094978,0.078046,0.085,850
15,2,Kelly Monaco,99,finalist,3,3,22.0,30.0,0.7333333333333333,12,0.0797101449275362,10.0,False,Percent,0.092765,0.083519,0.085,850
15,2,Apolo Anton Ohno,9,eliminated,5,3,24.5,30.0,0.8166666666666667,12,0.0887681159420289,4.0,False,Percent,0.085362,0.085193,0.085,850
15,2,Emmitt Smith,9,eliminated,4,3,22.5,30.0,0.75,12,0.0815217391304347,8.0,False,Percent,0.090081,0.085592,0.085,850
15,2,Shawn Johnson,99,finalist,2,3,25.0,30.0,0.8333333333333334,12,0.0905797101449275,3.0,False,Percent,0.088071,0.083847,0.085,850
15,2,Helio Castroneves,3,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0833333333333333,6.0,False,Percent,0.088699,0.083923,0.085,850
15,2,Joey Fatone,2,eliminated,12,3,22.5,30.0,0.75,12,0.0815217391304347,8.0,True,Percent,0.005451,0.005288,0.085,850
15,2,Drew Lachey,3,eliminated,11,3,22.5,30.0,0.75,12,0.0815217391304347,8.0,False,Percent,0.092144,0.086557,0.085,850
15,2,Bristol Palin,4,eliminated,9,3,18.0,30.0,0.6,12,0.0652173913043478,12.0,False,Percent,0.109936,0.085729,0.085,850
15,2,Melissa Rycroft,99,finalist,1,3,23.5,30.0,0.7833333333333333,12,0.0851449275362318,5.0,False,Percent,0.088327,0.089176,0.085,850
15,3,Gilles Marini,8,eliminated,6,3,25.5,30.0,0.85,11,0.0917266187050359,5.5,False,Percent,0.09962,0.09207,0.0797,797
15,3,Sabrina Bryan,6,eliminated,8,3,25.5,30.0,0.85,11,0.0917266187050359,5.5,False,Percent,0.096238,0.087825,0.0797,797
15,3,Kirstie Alley,8,eliminated,7,3,24.0,30.0,0.8,11,0.0863309352517985,9.5,False,Percent,0.103146,0.08791,0.0797,797
15,3,Kelly Monaco,99,finalist,3,3,27.0,30.0,0.9,11,0.0971223021582733,1.5,False,Percent,0.092679,0.089392,0.0797,797
15,3,Apolo Anton Ohno,9,eliminated,5,3,25.5,30.0,0.85,11,0.0917266187050359,5.5,False,Percent,0.096024,0.086716,0.0797,797
15,3,Emmitt Smith,9,eliminated,4,3,25.0,30.0,0.8333333333333334,11,0.0899280575539568,8.0,False,Percent,0.096743,0.086716,0.0797,797
15,3,Shawn Johnson,99,finalist,2,3,26.5,30.0,0.8833333333333333,11,0.0953237410071942,3.0,False,Percent,0.097003,0.092545,0.0797,797
15,3,Helio Castroneves,3,eliminated,10,3,25.5,30.0,0.85,11,0.0917266187050359,5.5,True,Percent,0.005963,0.006047,0.0797,797
15,3,Drew Lachey,3,eliminated,11,3,24.0,30.0,0.8,11,0.0863309352517985,9.5,True,Percent,0.10623,0.087765,0.0797,797
15,3,Bristol Palin,4,eliminated,9,3,22.5,30.0,0.75,11,0.0809352517985611,11.0,False,Percent,0.116153,0.094564,0.0797,797
15,3,Melissa Rycroft,99,finalist,1,3,27.0,30.0,0.9,11,0.0971223021582733,1.5,False,Percent,0.090201,0.084176,0.0797,797
15,4,Gilles Marini,8,eliminated,6,4,39.5,40.0,0.9875,9,0.1228615863141524,1.5,False,Percent,0.114283,0.111129,0.1976,1976
15,4,Sabrina Bryan,6,eliminated,8,4,35.5,40.0,0.8875,9,0.1104199066874028,6.0,False,Percent,0.128476,0.11384,0.1976,1976
15,4,Kirstie Alley,8,eliminated,7,4,30.0,40.0,0.75,9,0.093312597200622,9.0,False,Percent,0.143599,0.115557,0.1976,1976
15,4,Kelly Monaco,99,finalist,3,4,37.5,40.0,0.9375,9,0.1166407465007776,3.0,False,Percent,0.118847,0.113292,0.1976,1976
15,4,Apolo Anton Ohno,9,eliminated,5,4,34.5,40.0,0.8625,9,0.1073094867807154,7.0,False,Percent,0.126389,0.114664,0.1976,1976
15,4,Emmitt Smith,9,eliminated,4,4,36.0,40.0,0.9,9,0.1119751166407465,5.0,False,Percent,0.120636,0.110761,0.1976,1976
15,4,Shawn Johnson,99,finalist,2,4,39.5,40.0,0.9875,9,0.1228615863141524,1.5,False,Percent,0.11813,0.11208,0.1976,1976
15,4,Bristol Palin,4,eliminated,9,4,32.0,40.0,0.8,9,0.0995334370139969,8.0,True,Percent,0.012172,0.011073,0.1976,1976
15,4,Melissa Rycroft,99,finalist,1,4,37.0,40.0,0.925,9,0.1150855365474339,4.0,False,Percent,0.117467,0.110168,0.1976,1976
15,5,Gilles Marini,8,eliminated,6,3,28.25,30.0,0.9416666666666668,8,0.1271091113610798,3.5,False,Percent,0.125,,,0
15,5,Sabrina Bryan,6,eliminated,8,3,29.25,30.0,0.975,8,0.1316085489313835,1.0,False,Percent,0.125,,,0
15,5,Kirstie Alley,8,eliminated,7,3,26.25,30.0,0.875,8,0.1181102362204724,7.0,False,Percent,0.125,,,0
15,5,Kelly Monaco,99,finalist,3,3,25.75,30.0,0.8583333333333333,8,0.1158605174353205,8.0,False,Percent,0.125,,,0
15,5,Apolo Anton Ohno,9,eliminated,5,3,28.25,30.0,0.9416666666666668,8,0.1271091113610798,3.5,False,Percent,0.125,,,0
15,5,Emmitt Smith,9,eliminated,4,3,28.0,30.0,0.9333333333333332,8,0.1259842519685039,6.0,False,Percent,0.125,,,0
15,5,Shawn Johnson,99,finalist,2,3,28.25,30.0,0.9416666666666668,8,0.1271091113610798,3.5,False,Percent,0.125,,,0
15,5,Melissa Rycroft,99,finalist,1,3,28.25,30.0,0.9416666666666668,8,0.1271091113610798,3.5,False,Percent,0.125,,,0
15,6,Gilles Marini,8,eliminated,6,3,27.5,30.0,0.9166666666666666,8,0.1216814159292035,5.5,False,Percent,0.148499,0.117355,0.0732,732
15,6,Sabrina Bryan,6,eliminated,8,3,30.0,30.0,1.0,8,0.1327433628318584,1.5,True,Percent,0.01107,0.011324,0.0732,732
15,6,Kirstie Alley,8,eliminated,7,3,27.5,30.0,0.9166666666666666,8,0.1216814159292035,5.5,False,Percent,0.14516,0.110077,0.0732,732
15,6,Kelly Monaco,99,finalist,3,3,27.0,30.0,0.9,8,0.1194690265486725,7.0,False,Percent,0.145529,0.110776,0.0732,732
15,6,Apolo Anton Ohno,9,eliminated,5,3,30.0,30.0,1.0,8,0.1327433628318584,1.5,False,Percent,0.120252,0.103527,0.0732,732
15,6,Emmitt Smith,9,eliminated,4,3,26.5,30.0,0.8833333333333333,8,0.1172566371681416,8.0,False,Percent,0.153744,0.116804,0.0732,732
15,6,Shawn Johnson,99,finalist,2,3,28.0,30.0,0.9333333333333332,8,0.1238938053097345,4.0,False,Percent,0.142515,0.106646,0.0732,732
15,6,Melissa Rycroft,99,finalist,1,3,29.5,30.0,0.9833333333333332,8,0.1305309734513274,3.0,False,Percent,0.133231,0.105796,0.0732,732
15,7,Gilles Marini,8,eliminated,6,3,33.4998,30.0,1.11666,7,0.1384293260352406,5.0,False,Percent,0.142857,,,0
15,7,Kirstie Alley,8,eliminated,7,3,27.999899999999997,30.0,0.93333,7,0.1157024007920684,7.0,False,Percent,0.142857,,,0
15,7,Kelly Monaco,99,finalist,3,3,36.0,30.0,1.2,7,0.1487607608782339,3.0,False,Percent,0.142857,,,0
15,7,Apolo Anton Ohno,9,eliminated,5,3,33.0,30.0,1.1,7,0.1363640308050478,6.0,False,Percent,0.142857,,,0
15,7,Emmitt Smith,9,eliminated,4,3,34.4999,30.0,1.1499966666666666,7,0.142561982617305,4.0,False,Percent,0.142857,,,0
15,7,Shawn Johnson,99,finalist,2,3,37.9998,30.0,1.26666,7,0.1570244211450198,2.0,False,Percent,0.142857,,,0
15,7,Melissa Rycroft,99,finalist,1,3,38.9999,30.0,1.2999966666666665,7,0.1611570777270843,1.0,False,Percent,0.142857,,,0
15,8,Gilles Marini,8,eliminated,6,3,29.2777,30.0,0.9759233333333334,7,0.1469193195013584,2.5,True,Percent,0.014225,0.015159,0.1204,1204
15,8,Kirstie Alley,8,eliminated,7,3,25.5,30.0,0.85,7,0.1279623278906689,7.0,True,Percent,0.181844,0.1309,0.1204,1204
15,8,Kelly Monaco,99,finalist,3,3,28.3333,30.0,0.9444433333333334,7,0.1421801970519487,5.0,False,Percent,0.165897,0.129583,0.1204,1204
15,8,Apolo Anton Ohno,9,eliminated,5,3,29.2777,30.0,0.9759233333333334,7,0.1469193195013584,2.5,False,Percent,0.156918,0.12736,0.1204,1204
15,8,Emmitt Smith,9,eliminated,4,3,29.0554,30.0,0.9685133333333332,7,0.1458037890899821,4.0,False,Percent,0.158988,0.131319,0.1204,1204
15,8,Shawn Johnson,99,finalist,2,3,27.8333,30.0,0.9277766666666668,7,0.1396711317991904,6.0,False,Percent,0.169713,0.133415,0.1204,1204
15,8,Melissa Rycroft,99,finalist,1,3,30.0,30.0,1.0,7,0.1505439151654929,1.0,False,Percent,0.152415,0.130938,0.1204,1204
15,9,Kelly Monaco,99,finalist,3,3,27.110999999999997,30.0,0.9037,5,0.1922770048446911,4.0,False,Percent,0.247369,0.174287,0.1882,1882
15,9,Apolo Anton Ohno,9,eliminated,5,3,28.610999999999997,30.0,0.9537,5,0.202915325351756,3.0,True,Percent,0.031345,0.030022,0.1882,1882
15,9,Emmitt Smith,9,eliminated,4,3,27.0,30.0,0.9,5,0.1914897691271683,5.0,True,Percent,0.254342,0.17138,0.1882,1882
15,9,Shawn Johnson,99,finalist,2,3,29.5,30.0,0.9833333333333332,5,0.2092203033056098,1.0,False,Percent,0.229097,0.170594,0.1882,1882
15,9,Melissa Rycroft,99,finalist,1,3,28.7777,30.0,0.9592566666666666,5,0.2040975973707745,2.0,False,Percent,0.237848,0.167582,0.1882,1882
15,10,Kelly Monaco,99,finalist,3,3,29.1109,30.0,0.9703633333333334,3,0.3331212530739241,2.0,False,Percent,0.333333,,,0
15,10,Shawn Johnson,99,finalist,2,3,28.9443,30.0,0.96481,3,0.3312148193751337,3.0,False,Percent,0.333333,,,0
15,10,Melissa Rycroft,99,finalist,1,3,29.3331,30.0,0.97777,3,0.3356639275509421,1.0,False,Percent,0.333333,,,0
16,1,Ingo Rademacher,9,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.0873362445414847,5.5,False,Percent,0.083333,,,0
16,1,Zendaya,99,finalist,2,3,24.0,30.0,0.8,12,0.1048034934497816,1.0,False,Percent,0.083333,,,0
16,1,Dorothy Hamill,2,withdrew,12,3,21.0,30.0,0.7,12,0.0917030567685589,3.0,False,Percent,0.083333,,,0
16,1,Victor Ortiz,6,eliminated,8,3,18.0,30.0,0.6,12,0.0786026200873362,9.0,False,Percent,0.083333,,,0
16,1,Alexandra Raisman,10,eliminated,4,3,21.0,30.0,0.7,12,0.0917030567685589,3.0,False,Percent,0.083333,,,0
16,1,Jacoby Jones,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.0873362445414847,5.5,False,Percent,0.083333,,,0
16,1,D. L. Hughley,5,eliminated,9,3,12.0,30.0,0.4,12,0.0524017467248908,12.0,False,Percent,0.083333,,,0
16,1,Andy Dick,7,eliminated,7,3,17.0,30.0,0.5666666666666667,12,0.074235807860262,11.0,False,Percent,0.083333,,,0
16,1,Wynonna Judd,3,eliminated,11,3,18.0,30.0,0.6,12,0.0786026200873362,9.0,False,Percent,0.083333,,,0
16,1,Kellie Pickler,99,finalist,1,3,21.0,30.0,0.7,12,0.0917030567685589,3.0,False,Percent,0.083333,,,0
16,1,Lisa Vanderpump,4,eliminated,10,3,18.0,30.0,0.6,12,0.0786026200873362,9.0,False,Percent,0.083333,,,0
16,1,Sean Lowe,8,eliminated,6,3,19.0,30.0,0.6333333333333333,12,0.0829694323144104,7.0,False,Percent,0.083333,,,0
16,2,Ingo Rademacher,9,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.081967213114754,6.0,False,Percent,0.083333,,,0
16,2,Zendaya,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.1065573770491803,1.5,False,Percent,0.083333,,,0
16,2,Dorothy Hamill,2,withdrew,12,3,15.0,30.0,0.5,12,0.0614754098360655,12.0,False,Percent,0.083333,,,0
16,2,Victor Ortiz,6,eliminated,8,3,18.0,30.0,0.6,12,0.0737704918032786,9.0,False,Percent,0.083333,,,0
16,2,Alexandra Raisman,10,eliminated,4,3,24.0,30.0,0.8,12,0.0983606557377049,3.0,False,Percent,0.083333,,,0
16,2,Jacoby Jones,99,finalist,3,3,23.0,30.0,0.7666666666666667,12,0.0942622950819672,4.0,False,Percent,0.083333,,,0
16,2,D. L. Hughley,5,eliminated,9,3,16.0,30.0,0.5333333333333333,12,0.0655737704918032,11.0,False,Percent,0.083333,,,0
16,2,Andy Dick,7,eliminated,7,3,20.0,30.0,0.6666666666666666,12,0.081967213114754,6.0,False,Percent,0.083333,,,0
